"RW:avgAct_d"	"RW:avgAct_n"	"RW:avgWak_d"	"RW:avgWak_n"	"RW:slpBout_d"	"RW:slpBout_n"	"RW:slpLtcy_d"	"RW:slpLtcy_n"	"RW:slpLen_d"	"RW:slpLen_n"	"RW:slp_d"	"RW:slp_n"	"On:mean:STIM"	"On:mean:POST"	"On:mean:STIM1"	"On:mean:POST1"	"On:mean:STIM-POST"	"On:mean:STIM5"	"Off:mean:STIM"	"Off:mean:POST"	"Off:mean:STIM1"	"Off:mean:POST1"	"Off:mean:STIM-POST"	"Off:mean:STIM5"
"Azacitidine"	0.0228858135138933	0.315180538631627	-0.27624993896354	-0.396535779294548	-0.168036394470878	0.524042080173246	0.387808566439813	-0.510249328419046	0.33884408782053	-0.430235764482305	-0.265980396158152	-0.464413568813997	0.113840240298412	-0.0435618268465944	0.229813364272213	0.106628355778475	0.151329041659189	-0.133945075485116	-0.00119932625691431	-0.188040245781739	0.226872416370343	-0.268217196504167	0.0724599713241001	0.0488750450447248
"Benztropine Mesylate"	-1.41984700788909	-1.56233397738663	-1.71697404916374	-1.85254454791908	0.867728283913387	-1.70217242715009	-0.203172512332357	-1.44967785943198	0.683856027841054	1.7899111026611	1.07992343819584	1.5389444491475	1.1760021161239	0.803707000516233	1.09836024356547	1.3856224044887	1.16000812238892	0.512180849361644	1.25571240681291	0.580102377704847	1.28011119359323	0.397593502335314	1.3421341405045	1.22185565150732
"Bupropion"	-0.638497094981686	-1.20432737272328	-0.461479224416237	-0.585291691192307	0.8935088596433	-1.00467481720739	-0.734496948093383	-0.719729638606173	-0.0867543051504284	1.14933423344841	0.552110211087969	1.2709541992335	0.174411796647617	0.295660430533151	0.289098916483599	0.427552755588239	0.126945299408419	0.511790885113814	0.422731322115737	0.135392598642348	0.627775807135759	-0.00546791388658133	0.491100090705464	0.278000663474785
"Cefazolin·Na"	-0.508658024469439	-0.600328030986059	0.150724911894213	-0.114905566999321	-0.0869751423387846	-0.0971397658163626	-0.270627996636261	-0.153039395869706	0.725651418351338	0.434314930939711	0.690896396911975	0.537709049525818	-0.404681472549441	-0.192642248541488	-0.253684583352376	-0.099148366239092	-0.380322353215035	0.476759212829345	-0.125408124237091	-0.0244503871209635	-0.136055172536708	0.119093718843556	-0.155069133916735	0.0574723543754196
"Ceftriaxone·Na"	0.1953100426042	-0.980024101256206	0.223620655450639	-0.486714454449164	-0.332055758380456	-0.415890064249772	-0.523551099967164	-0.670736153367536	0.151875606499305	0.715598461668467	-0.0791151010453913	0.934777857757165	-0.149791660271061	0.492857554946582	-0.056697952548404	0.673116461162434	-0.313640426975771	0.646137705884399	0.380533245772226	0.195665354623693	0.415712627457211	0.211173951545	0.414910682883499	0.177389679044854
"Acebutolol·HCl"	0.0786054972626195	-0.853760912435799	0.390349746545244	-0.232780812476696	-0.505969925781502	-0.146366678516123	0.059936614696113	-0.678299610383039	0.50057842856609	0.523298275482149	0.0978794624317852	0.834241082032834	-0.827496314015498	-0.217014933212248	-0.420188049107983	-0.0151279600367404	-0.772743892327438	0.466978873333463	-0.078417222395916	-0.0889457424655085	-4.29206269688154e-17	0.050482135072644	-0.0644104732792704	0.0579545262150748
"Alitretinoin"	-1.37875310242862	-0.288935684395027	-1.38103334671051	-0.178747530277077	0.17203169496906	-0.14245624361147	-0.638163684581281	-1.13331179708429	0.843829680043991	0.383958129487806	1.20655604485817	0.827377032789765	0.198208455759882	0.564025140180333	0.213669010680294	0.483311360334422	0.0444241353765403	0.739877395336118	-0.342224158576025	0.690732665352986	-0.343089581461376	0.733254837924949	-0.881163653801083	0.210837999540878
"Amlexanox"	0.0419461210410146	-0.0826347467433245	0.315617561829067	0.211946184523784	-0.616232713834914	2.84528195783393e-16	-0.10226487182246	0.0269560667928118	0.503972385527483	0.215827690931063	0.0816701035444835	0.065504688915479	-0.34961139285854	0.100959843344499	0.0816827195756473	-0.0567785003654006	-0.380932518676645	0.495388760435501	0.430655159726306	0.226616593057477	0.500077324625442	0.285649940106484	0.468423171273562	0.23647298745207
"Azelaic Acid"	-0.360790776823769	0.584107312735064	-0.645102546502125	0.477707263189763	-0.229358574323703	0.0480745569695057	-0.346761522210502	-0.194043072020928	0.0984064965237151	-0.15087378049898	-0.0946570740424225	-0.5465006971922	-0.186595736858617	0.2741386507735	-0.275805509077783	0.314460272662028	-0.283754030809843	0.512357098199	0.34019437201378	0.42377600124079	0.153922423556839	0.401123404909061	0.238243720292804	0.337341770993571
"Carmustine"	-0.204322390713574	-0.456904403684322	0.11603841606681	0.135305895069378	-0.214658487193467	-0.234951363160085	-0.136249643553039	-0.101874245097168	0.371291444313864	0.373576321830978	0.243898719786358	0.381715292325998	0.087259893554388	0.532060867762803	0.081393338467161	0.336730959991392	-0.11773227154438	-0.452913823541648	-0.364938559568778	-0.436628368897909	0.0517797947375865	-0.687121467226026	-0.301107522729999	-0.300748666380536
"Cefprozil"	-0.310096216340697	-0.507781850110306	-0.0429828758438589	-0.160346563279061	-0.397914647521518	-0.234330554775616	-0.456338126410021	-0.244439498930487	0.596890264782423	0.509395118157441	0.346561409531159	0.390125860622423	-0.060932176935075	0.257930804410754	0.00667687446084623	0.101525918609905	-0.11221571037231	-0.380798258468658	0.0691515469122854	0.0609118795218672	0.16996069948725	-0.58892014429948	0.0645417050096491	-0.113217845463786
"Chlorothiazide"	-0.370296794938228	-0.393575086407231	-0.155672482561834	0.465850349488239	-0.449813020232246	-0.612589863273509	-0.357016564940092	0.115901895627995	0.610296991785559	0.635318227517603	0.409627927036363	0.533208456470041	-0.0485033032199415	-0.0709281973604577	-0.317431903507514	0.0204351656711341	-0.0416067225519991	-0.22793089601619	-0.141980894123681	-0.047628670933809	0.02876883708905	-0.4173995575451	-0.160373366374465	-0.30333248303244
"Betaine"	0.27263556104619	0.539316867882925	0.490575202999192	0.671852231158058	-0.518806249972142	0.171827260948687	-0.359245759298769	0.176045685956451	-0.398989191891802	0.271763345791083	-0.308781433746628	-0.347418245200246	0.0339724704098617	-0.0686904519657809	0.56150070508996	0.355906663237513	0.0663742761764723	-0.185689974809642	0.33918552206603	0.0493444965064057	0.249630995823687	0.118832076715404	0.400164321023804	0.0529308138158248
"Busulfan"	-0.0371346272820004	-0.100325780712987	-0.26151892529615	0.0295241569984004	-0.312867387252883	0.668518452214387	-0.376011562331005	0.234080871775783	-0.403270778405449	-0.181581662609656	-0.366406508377798	-0.00332271812677675	0.396217576314322	0.174789971401976	0.735189191678866	0.679377054062757	0.401776766080103	0.185356638680217	0.0104238922301998	-0.272340034639502	-0.0549023167332032	-0.158916983295366	0.0984881245642892	-0.326606031993421
"Cefdinir"	0.139798532511663	0.589162679599851	-0.315311444659878	0.473075251335174	-0.326421277683903	0.683959603185005	-0.368786241747083	0.409038296280056	-0.413738741415567	-0.263688585441308	-0.956222775321551	-0.53983866724603	0.361402766512921	0.123867132924018	0.810847423125918	0.964111391116264	0.381070355316739	-0.0284845025796817	0.382228676617637	0.103753731741354	0.469921421303588	0.183027935260559	0.409160086766006	0.0200619923217456
"Cefuroxime Axetil"	-0.0340058269931415	-0.312375106593781	0.150116395324762	0.441856776713779	-0.364503163417495	-0.259444593510645	-0.36913009715001	0.387967311588778	-0.393414889608349	0.767685984994423	-0.097204216343662	0.447786515195477	-0.0646153118229036	-0.275952437748798	0.552995678022299	0.16606085900759	0.00655013193969697	-0.291445863345474	0.379317163106078	0.144383435856251	0.139394964769145	-0.183799171754569	0.413493896557846	-0.013748572501808
"Acetaminophen"	-0.0283481227622885	0.0563780191532743	-0.345957715389433	0.579582510225379	-0.084842412263607	0.197866381513945	-0.311145321727643	0.137004358315329	-0.410684703413856	0.356563547151454	-0.724076824836646	0.095131366708833	0.0515206220498554	-0.149088856900404	0.506622257604551	0.323231581945397	0.107377682836723	-0.174493845878952	0.155557513390293	0.0546764158973049	0.137360628577276	0.295183157959604	0.176217110963621	-0.281010096529699
"Almotriptan malate"	0.393671854124128	0.964720449653149	0.248350285726214	0.743705601949455	-0.38109720291939	0.552973211815585	-0.340292113054338	0.371529956567646	-0.406345387772483	-0.494095561784909	-0.51868316655322	-0.777995043839167	-0.00635472863786095	-0.17884645995557	0.365520350846577	0.135897562928479	0.0506194512301901	0.103305194988574	0.320458918016112	0.183537926793732	0.136914904790094	0.167836304248527	0.330912036167299	-0.12388905695637
"Amphotericin B"	-0.021292051789814	0.828245873660186	-0.0218983802100124	0.22743613653411	0.00198323203824823	1.05365277665608	-0.289751305615218	0.0769155578895161	-0.404142836800389	-0.994081984246456	-0.262386332117823	-0.916662428036961	0.783134573702343	0.56959878047285	0.86547521009088	0.981252120595761	0.707649723465014	0.346056395863403	0.672153487951189	0.540985083834279	0.234590134385224	0.435715621747791	0.575142657293766	0.244778376326567
"Azelastine·HCl"	-1.75762842488025	-1.67230894064405	-1.47960034072713	-1.98453555777997	-1.41630858574051	-1.83620773809916	-0.852720936455867	-1.04201474755116	1.76924709190658	2.8831391459923	1.83214346650771	1.62286347059745	0.947515612154719	-0.327527149257469	1.37975097479899	0.283089318006479	1.05393344399048	0.197788704683017	0.711077270133499	-0.0831826438473899	0.836593328258758	-0.114274473976365	0.870452174151018	0.52164693401654
"Bethanechol Chloride"	0.0915609141993412	-0.0193709801857056	-0.111008364955553	0.0656473127783088	-0.144331769831943	0.224573894587616	-0.0557926823835812	0.114709710781021	-0.0444958050994933	-0.21445575861861	-0.197118979110721	0.0777951547790453	-0.438417609115454	-0.411917049670606	0.130961816363006	0.0456865141606752	-0.359746597830193	-0.592661063117436	-0.115406724053932	-0.10784222356121	-0.106533594237576	-0.171211300627976	-0.103444271651048	-0.216739076998928
"Cefditoren Pivoxil"	0.74250379621966	0.0374667179067421	0.255187350062385	-0.215905255262038	-0.350384478567525	0.559330965618754	0.393058945444425	-0.115739622683363	-0.538607615944759	0.0138631945249196	-0.636906869038795	-0.182734132165877	0.692905536410012	0.306732767571806	0.777441207535734	0.570738640584539	0.68849700044749	0.243935478162339	0.242571006739376	0.106694974180098	0.104876937855696	0.0171994182374931	0.269003799592097	0.222046483981931
"Cefuroxime·Na"	0.395469310440187	0.157244443399227	0.170925402485168	0.361629193717435	-0.230165503785813	-0.0393304180643339	0.142975138845251	0.0420464461614758	-0.335936993773856	0.293661110175683	-0.340232000686918	-0.0259774535832776	-0.0100537667782786	-0.107202893629625	-0.00368981294166072	-0.0968878959770372	0.0275683053068672	0.138105187973335	0.384081361312811	0.278245313607046	0.278928136762462	0.27029284133819	0.39022901036876	0.413589721925765
"Acetazolamide"	0.0663880375495273	-0.145166269109361	-0.332028103027896	-0.310382560670882	-0.210402397842365	0.241968502605663	-0.469930906113378	-0.294483648979168	-0.317130173376304	0.1238593723051	-0.357398485789283	-0.0122106400551108	0.292626407848034	0.10568121806409	0.282114238825891	-0.0108978066039994	0.306512460400647	-0.0703845128520248	0.12764650777281	-0.0651188138427145	0.225818459803583	-0.156455655071167	0.196719441149248	0.355358281447703
"Alosetron·HCl"	0.196861825466374	0.109158271621964	0.039220678738211	0.0660321772100734	0.267066770196023	0.363292397293227	-0.42939050037979	-0.307652367237848	-0.419601231314382	-0.158326460921794	-0.12276567221705	-0.152866749158571	0.354988379939755	0.266036172275288	0.162499982209246	0.0080463038551249	0.322306535871321	0.0277481870580855	0.201064557032331	0.191912275863202	-0.117974815298412	-0.0539874438132871	0.181348239868197	0.466436455805736
"Arsenic Trioxide"	-0.454247918349793	-0.4910085508316	-0.0549048646454568	-0.360353317345266	0.0574021333633008	0.403254185280736	0.257994673930608	-0.251761393273705	0.233872711662538	0.121501163735779	0.473179769011691	0.375033292931111	0.00122536639406252	-0.46207392693908	-0.152674629249619	-0.0698273189722257	0.114978131857193	-0.0965622041644895	-0.0708859271025385	0.126758153877284	-0.171217213890286	0.205162779713891	-0.139549847385556	-0.0798197922354041
"Bacitracin"	-0.254913384725488	-0.482822245895035	-0.0215436947607281	-0.872153711542581	0.0880991041638932	0.539714659420869	-0.0386511720230732	0.329962752697189	0.0030428813961658	-0.0485422765501404	0.225035847642781	0.0756796423653658	0.166528025447369	-0.231571143787521	0.263328812889582	0.449654428603406	0.234713276776821	-0.2579953279996	0.213969270460669	0.304101738095479	0.0778290050231691	0.184535280653169	0.152874376742529	0.113427365899559
"Bimatoprost"	-0.0733237056304561	-0.103008801846391	0.0173868529956747	-0.058151934677252	-0.062489557218863	0.545524638650876	0.0681854580111456	0.146031086766271	0.0339869687318569	0.0729648878036687	0.194789206469133	-0.00500128950576814	-0.233927604223305	-0.322946872147811	-0.0361015005252336	0.186413670670049	-0.149393132812252	-0.658736737328363	0.0825138733680418	0.120165804633671	0.0432364188374575	0.324090518520193	0.0653891995546755	-0.0849316379675189
"Capreomycin Disulfate"	-1.00107622502546	-1.34795191055168	-0.515326570433362	-0.732073979119409	0.682370380181416	-0.382188748706345	-0.00749906466967846	-0.32840502243455	0.160124464281455	0.812667201645464	0.93888276070111	1.28686374850107	-0.198936475595235	-0.093819653837709	-0.473246175885116	0.0119933376167921	-0.187097311333367	-0.10447578885999	-0.43920027604948	-0.250364757099329	-0.435975111659492	-0.146634490109541	-0.472229753752496	-0.447297610058672
"Cefixime"	-0.156473919792125	-0.493683926366491	-0.0785450023819358	0.0552031761930872	-0.0585387992671367	-0.0878932356522999	-0.184103858648402	-0.0493158324659214	-0.0447481020446825	0.49339690077458	0.206432993002747	0.536203058052071	-0.0582067684846802	-0.10183761111671	-0.165644491628334	0.148343336684659	-0.0277876300643862	-0.155657944448389	-0.0164254222763873	-0.064454816094941	-0.183210754755952	-0.0997440348486715	-0.0013497923355145	0.0166572420427031
"Cephalexin Monohydrate"	-0.545093685818548	-0.44761527885392	-0.460123623737267	0.0321240545098974	0.107963982166355	0.114348849048454	-0.0402988044765308	0.36303895385234	0.175482014334842	0.27028541051483	0.471939401228717	0.393966575787737	0.233933794984272	0.0251547462692921	-0.0682474488302313	-0.028865154672134	0.253238087354302	-0.323372067888823	0.0415304153164904	0.166819457614101	-0.0691490204123937	0.0274156798296401	-0.0161987438801325	-0.206715404639234
"Acetohexamide"	-0.388794695244893	0.101930476487248	-0.234220224014295	-0.149432357188129	0.00543055920254219	0.435253161447061	0.0844926004301094	0.0998765410653026	0.170571347235654	-0.176489693103901	0.256819837583389	-0.236346575059486	-0.0742859984422944	0.135417937851192	-0.0215132530139209	0.62738254331042	-0.114288994809597	-0.286836828619288	-0.183282435067457	-0.0356808257051185	-0.356543967411694	-0.187157477135838	-0.214996661734019	-0.236977102389414
"Artemether"	-0.954246509435377	-0.606457361079327	-0.970079585030578	0.304816189755418	0.417652814394702	-0.381201356352177	-0.303515281528267	-0.390673339423619	0.382081695076472	0.414019270916401	0.667730384146913	0.673357278000491	0.720014266531707	0.506076306904114	0.0916393475962547	0.228440831315238	0.654928450413893	0.326275872184443	0.251717380533744	0.164453807357091	0.504860955714565	0.399437883395364	0.260135671825917	-0.216155684564489
"Baclofen"	-0.473714653976435	-0.693321685531169	-0.558029247136767	-0.464288632025611	0.592882670242026	0.550574106817237	-0.265971257352118	-0.40709374648286	-0.161050104949138	-0.136802795865095	0.236190754301555	0.434320742773587	0.286735076970527	0.291998174674757	-0.191562129634991	-0.164212480642765	0.214225832360045	0.194406841922454	0.191421528841428	0.00189303370538452	0.39271591238185	0.144791175991524	0.247969217246391	-0.0705095877213287
"Biperiden·HCl"	-1.55965640433031	-1.71927024923966	-1.0256873026892	0.710872124026951	-0.485622118276629	-1.74180961127945	-0.654900349738599	-1.02891606705915	0.579647626852263	1.36836766219822	1.68983972353805	1.73041218861402	-0.0918020108051256	-0.252222535235341	-0.295935643843875	0.410474320910006	-0.00957754838204119	0.0932402194827129	-0.585721521354356	-0.313381739780309	-0.43831163413867	-0.283564541010055	-0.652407729593025	-0.582460774401695
"Carbinoxamine Maleate"	-0.946171061446287	-1.05299045686326	-0.273118720830626	0.965745137646676	-0.343517421103235	-1.33271519238032	0.33743849930573	-0.202624147976801	0.977037450335117	1.19371490742234	0.92329308024297	1.33325394409913	0.0792848516417413	-0.100415252965399	0.158399493173647	0.328389272591917	0.127033663805833	-0.426380952617275	-0.134168766102363	-0.19796664716637	-0.258502403272282	-0.179000767419293	-0.0987227327956818	-0.129175487246846
"Cefotetan Disodium"	0.0252773719010507	-0.360911925874607	0.428163130204553	-0.345138914664021	0.106070923539911	0.126231523273149	0.0395037500050013	0.00629853490762329	0.395559072568442	-0.104698559157802	0.397005709455897	0.223224521416245	0.185112494753822	0.215520213297961	0.14588364542369	-0.0254326739516455	0.120015055441522	-0.0714173772578867	0.457872548117982	0.49744836865214	0.363306746891249	0.588743417302014	0.399238846627217	0.162976234441765
"Chenodiol (Chenodeoxycholic Acid)"	0.490425018640842	0.51009457231762	0.421569649188891	0.565123617383244	-0.301060041751086	-0.106912482027135	0.195441458589844	0.0140567477978582	0.00150644184055475	-0.00649804338221999	-0.200442205134969	-0.164792887965895	0.432622547566186	0.134582350215721	0.385637987291415	-0.254816562868979	0.440839367280757	0.286877815929572	0.128933171864226	0.0261704612007358	0.114346117854582	0.0358756071874715	0.158731129391192	-0.0344907294052912
"Acetohydroxamic Acid"	-0.0833708834991699	0.139377412385515	0.266638950697918	0.147271990606025	-0.0351891950650847	0.143794737738228	-0.217768461897153	0.302022938549368	0.305274142086947	-0.0155352056510638	0.175153498863627	0.0122429105610395	-0.168971325475415	-0.25573100739174	0.129875618771297	0.258995908931845	-0.114963058366971	-0.440331573392699	-0.591792124198439	-0.529847901991928	-0.65150236303797	-0.582570767436837	-0.552653515310496	-0.766774033450847
"Ambrisentan"	-0.197088906761739	-0.181724142475402	-0.194292484620902	-0.514566330882587	0.232408973285299	0.399325696692015	0.262079445391956	-0.28140463728966	-0.373241161486767	-0.260530192470698	-0.117000680357265	0.0575472389319617	-0.120313121139559	-0.276944463760059	0.256231892151344	-0.329421761207216	-0.0603011247610733	-0.32127193678922	0.0541318771734172	-0.0335615700951785	-0.0550477403611261	0.0657462319523831	0.0835482260571384	-0.0255952654302688
"Articaine·HCl"	0.0187928369215372	-0.149172752672348	0.0409789472513862	-0.14538053538521	-0.0422433371469284	0.0435721200927603	-0.393536018588923	0.251495715039932	0.144901033205027	0.0523523901722932	-0.0301622594935577	0.210948599884353	-0.132026594969723	-0.432747421124713	0.0188836047941278	-0.0986577327949401	-0.0403990792794107	-0.207134896906099	-0.0893566534037747	-0.235426824909923	-0.198574250428482	-0.337833443951934	-0.0224673273096434	-0.0651464303997831
"Balsalazide"	0.084961124411884	-0.143843037957355	0.0380260858473874	-0.104222058388003	0.13184011122243	-0.0171678451126009	0.0223572313190963	-0.273666988834855	-0.238896457809724	-0.0222317599067878	-0.165164697156763	0.161520904354026	0.0915348240126453	-0.469821913821346	0.386635078758978	-0.199339174520927	0.216109096749824	-0.194558677420639	0.132865051427501	0.188203553867391	-0.0231331112810846	0.111678729662407	0.0927201246778642	0.0995186049477763
"Bisoprolol Fumarate"	-0.0147435682313239	-0.340210031691535	0.0123157136872716	0.283121801990243	-0.0714988084333062	-0.387526300117451	-0.501019462542914	0.130419956761108	0.00936271343309157	0.25984526955146	-0.0824403484392841	0.444119462844762	-0.118713937334385	-0.435313838942247	0.257905008288996	-0.0304710542110057	0.00178669761850228	-0.33687008636854	-0.473374538026864	-0.626202370893175	-0.328853842826452	-0.633480244630142	-0.359809560294429	-0.588866073585261
"Carglumic Acid"	-0.00268642270314927	0.331217643335764	0.148491258394187	0.140680471285503	-0.259186831248996	-0.169593622113432	-0.402671677906341	0.0479538261488819	0.242558380535367	-0.0837931826342164	0.00421342817705416	-0.151150826611268	0.0135978857188853	-0.343713241008464	0.30245626356075	0.156741772023894	0.104889641870053	-0.248664471556403	0.0511076705187968	-0.0309670910486045	-0.107122141471941	-0.222864994409701	0.0775601727576218	0.199774595385952
"Cefoxitin·Na"	0.211278727567181	0.434323146394272	0.462981483549349	0.0301928831282005	0.278878124916389	0.23596880413072	-0.106932226724081	0.326125774182688	0.0919733613743105	-0.268092132262974	0.172438436693365	-0.340695560027178	0.357018904094482	-0.00519941027291774	0.740984651842779	0.26478553870261	0.411279812274202	-0.0687463698260275	-0.273052521667989	-0.281851499359811	-0.230200039012416	-0.176039121915122	-0.244932317119337	-0.242345629495322
"Acetylcysteine"	0.449444426747231	-0.100926322885824	0.120770882862285	-0.144682846401896	0.0964346638380877	0.242438983851427	0.435557368689776	-0.0499867651251335	-0.228164390605392	-0.187918432726446	-0.425392989987256	0.00108774264431746	-0.23385319969049	0.0184295570887452	-0.118125634500597	-0.109700376832128	-0.280589203838186	-0.262018777427584	0.29215742254687	0.0538879092692398	0.204456091712829	0.164623164778821	0.349923008482894	0.151987717375102
"Amcinonide"	-0.688914168776213	0.13433586842362	-0.234687436064885	0.651450632861931	0.912375449842258	-0.563737325393364	0.305833262977278	0.307773202645643	-0.0856583219976792	0.00934341526586596	0.513965587275144	0.346271279442671	0.208562802845912	0.068758346937763	0.491635787010701	0.12857948206779	0.214977615887033	0.305435394036366	0.474237096898601	0.230817892434001	0.275778542118179	0.122119365094314	0.497965740604574	0.255271541222155
"L-Ascorbic Acid"	0.100086912113392	-0.299943914356077	-0.408890514358493	-0.322363781110632	-0.0912908716769385	0.00953104216470448	0.44510171400689	-0.0696379028681434	0.199574374731772	-0.156018716612665	-0.498153757852094	0.19565041717024	0.0639818123381938	0.247992094356779	0.299523361905941	-0.0233240370715534	-0.0111596771960105	0.172836222151058	0.00651657058511467	-0.0553213310647563	0.18434422460535	-0.0522885093924225	0.0333383322382047	-0.0674482270035266
"Beclomethasone Dipropionate"	-1.45599469268767	-0.888543682965957	-1.52462192986136	-0.996790996319018	-0.265181287584412	-1.15325940683258	-0.541200933551396	-0.691652303974457	1.54987412733812	0.640233957052747	1.31945600085871	1.22005573749465	0.703561752822977	0.276741287616315	0.49001937483146	0.593585329932512	0.735454567063753	0.320651188559738	0.136119050945655	-0.145411159211211	-0.0362644006613627	-0.232861394802642	0.238160070384718	0.096091042643952
"Brimonidine"	-1.47165567169995	-0.551861773151252	-1.56479350849115	-0.485955168361511	0.325252063328936	0.376904065879947	-0.414893716508186	-0.265123152675295	0.349450153369349	-0.204268448073197	1.36981218148274	0.362149597900884	0.0868100758969074	-0.0182751315988354	0.278078932173935	0.185240219640521	0.103716863891734	-0.189676322482808	-0.776520137535702	-0.62238004844892	-0.710045288338968	-0.614852141296506	-0.73386532655091	-0.653040276007043
"Cefpodoxime Proxetil"	0.24685484302255	-0.598748552312166	0.188796960023975	0.153815176773419	0.480747690961967	-0.427364349051409	0.288808657861988	-0.187778119035769	-0.346595090915315	0.109722977246686	0.161178722467753	0.519110667903141	0.256585917965086	-0.172835044184822	0.226416447900131	0.162261358933142	0.317596874568959	0.224599988896988	0.218955939279956	0.0474887418742628	0.164750664932702	0.0850040298179804	0.265804419295624	-0.0584298970060471
"Chlorhexidine Dihydrochloride"	-1.72769914653212	-1.74955542117468	-1.18584894723958	-1.77722898951215	-1.50735610967707	-1.77054628978643	-0.754465950751259	-1.52745973868424	1.61521925017029	NA	1.69758612392374	1.62544140232418	-1.13970362145886	-1.22182629247471	-0.69257711674336	-1.01192749892128	-0.930237082303341	-0.730028716755555	-0.599104607066418	-0.201017658982363	-0.717574728764127	-0.038055360490296	-0.722490616233151	-0.595057905500037
"Acrivastine"	-0.485080883977753	0.0687028776887557	-0.32669166463424	-0.141322566144629	0.660253032607631	0.330938468743622	0.419785548628912	0.198452920471924	-0.24711902982405	-0.10409700681339	0.335829747064106	-0.0838668830077834	-0.0548673093103944	-0.414560031315506	-0.175134524299403	-0.105615142529396	0.0294518951230107	0.0351043333135986	-0.100649296546025	-0.0235055001412117	0.0767864982649797	0.312720815201126	-0.120962525968861	-0.377588623932337
"Amikacin Disulfate"	-0.864137029307984	-0.957674311522878	-0.437258502629722	0.386564424090423	0.732690511989559	-0.344917936799043	-0.530681781492311	-0.30174266300015	0.267186894703633	-0.00384453102631639	0.654628526953526	0.775677832552273	-0.194044191691182	-0.52808190954106	-0.204726892978211	-0.135761839536997	-0.0864240479522619	0.0260648144937985	0.348341168469083	0.0814790600210826	0.186726349551378	0.209348635153957	0.405438019689149	0.103578349100986
"Asenapine Maleate"	-1.69005993976507	-0.581792213981601	-1.47583368270563	-1.4160215119242	-0.431304197792542	-0.630042721510787	-0.315762564373883	-1.4827359155561	0.95684602010552	0.499805473629095	1.3544028031285	0.450021363618677	-0.0868751250106212	0.0196829137147625	0.516251929375696	0.397441822010015	-0.1164568672063	-0.226701533193383	0.473605287576705	0.514239722586548	0.534144032691793	0.593881436290033	0.392405337056764	0.314332491153293
"Benazepril·HCl"	-0.514316262407691	0.0147714427905125	-0.430551036517278	-0.266464153057773	0.141998038853242	0.074382679043636	0.385155212299434	0.43677854896083	0.403643718686202	-0.414751098759036	0.388191499569762	0.201323185319876	-0.590089722311168	-0.883251200839611	-0.292998654672089	-0.8011556334035	-0.406774662342601	-0.580024428534122	0.0661769614207681	-0.000566755354505419	0.110413692798343	0.0629370262659422	0.0869466313721879	0.190493083441614
"Bromfenac"	-0.988621274823332	-0.716544881776773	-0.825513879972707	-0.837836930782648	0.546471036912128	-0.0730913566132282	0.0762171815544349	-0.486664263392288	-0.145055881072997	0.174086828028222	0.160143350881249	0.212649484472523	-0.0166999040926918	-0.214574782779699	-0.241930617977633	-0.234027871698693	0.0481902079866704	0.193100617617185	-0.0971847329793641	-0.198638160667154	0.195806871781864	0.0687852081586998	-0.0405668010346932	-0.481103565096961
"Chlorpropamide"	0.188346539318726	-0.488837866792935	0.396670949140315	0.173336994594856	-0.238068051534053	-0.229799024086328	0.0662019110373006	-0.159907552337692	0.193988010845284	0.359497015689242	0.0981546784713613	0.609885244976222	0.118336688754776	0.336024668816918	-0.102968260620717	0.322364469242396	0.0366096301228032	0.132604581393139	0.315060299608044	-0.0949966971239069	0.535710481171399	-0.302137672947799	0.419515323011593	0.168569475280951
"Cladribine"	0.331070979585754	-0.176874375754629	0.10189275727893	-0.175902513343351	-0.315943310064336	0.598423193790719	0.120290954026238	0.0494843157104258	-0.29370112926011	-0.317692324313875	-0.29436658327265	0.0538415358809063	0.0928188608734855	0.358147347193712	-0.328898251410768	0.344154092821779	0.0139438457645627	0.0157420727301657	0.119831067386064	-0.134438164932947	0.290680961304062	-0.143706236395016	0.193391766286558	0.00653638723984749
"Colistin Sulfate"	-1.42341683694775	-1.55850282366893	-0.99880236377173	-1.56582044122456	-1.43446908133454	-1.7096935199121	-0.919782583005353	-1.31496575710015	1.47858187787932	0.00777472541834605	1.58626274750155	1.56523727688968	-0.730308631231781	-0.720681064042884	-0.71797050199913	-0.83774581402944	-0.683899238054833	-0.45361295904371	-0.494028097937387	-0.26221296617449	-0.475086158399285	-0.386302934407862	-0.542455980888591	-0.193256706955705
"Daptomycin"	0.209578350122667	-0.405196581873336	0.142045593324425	-0.293883385254238	0.1257286941069	0.360253974028875	0.316936573323242	0.0596911668752274	-0.279939106380879	0.196806751657631	0.017105691789293	0.0976359380462625	0.0644713070743251	0.141493360255654	-0.124479203108877	0.483937824624485	0.0429520627928315	0.133840406458297	0.625261115383057	0.061203844350388	0.675883981097958	-0.263039938470642	0.727128772564732	0.410878198973128
"Desonide"	-0.135807339154008	0.15457492278683	-0.014726042282299	0.825837541951983	0.757922007679879	-0.277767665413959	0.0766379051693584	0.323434704341176	-0.276165331608281	0.335166871485523	0.441295358801187	0.371975676485058	-0.425866869176986	-0.304793658640303	-0.271312164045314	0.0802842406555417	-0.421184351661771	-0.389354908170916	0.491039460532059	0.097208573139942	0.553601057754918	-0.0948688636128386	0.566691484728428	0.461158979524954
